time;ax;ay;az;aT
10.4150;-0.2976;1.0626;-0.0841;1.107
10.4200;-0.1562;1.0440;0.1138;1.062
10.4250;0.0262;0.9971;0.2873;1.038
10.4380;0.1977;0.9074;0.4748;1.043
10.4390;0.3062;0.8418;0.5616;1.057
10.4410;0.3904;0.7953;0.7153;1.139
10.4570;0.4128;0.8011;0.8546;1.242
10.4580;0.4266;0.8258;0.9031;1.296
10.4580;0.3699;0.8166;0.9948;1.339
10.4610;0.3142;0.8069;1.0962;1.397
10.4660;0.1880;0.8018;1.1163;1.387
10.4700;0.0967;0.7342;1.0745;1.305
10.4750;0.0453;0.7521;1.0617;1.302
10.4830;0.0478;0.7360;1.0254;1.263
10.4860;-0.0109;0.7437;0.9988;1.245
10.4910;-0.0447;0.7366;1.0060;1.248
10.4960;-0.0586;0.7579;0.9798;1.240
10.5010;-0.0336;0.7406;0.9825;1.231
10.5060;0.0205;0.7469;0.9615;1.218
10.5110;0.0602;0.7578;0.9693;1.232
10.5160;0.1620;0.7350;0.9342;1.200
10.5210;0.2156;0.7120;0.8608;1.138
10.5260;0.3024;0.6940;0.7780;1.086
10.5390;0.3361;0.6573;0.8385;1.117
10.5390;0.3261;0.6446;0.8559;1.120
10.5560;0.3301;0.6371;0.9208;1.167
10.5570;0.3529;0.6584;0.9569;1.214
10.5580;0.3468;0.6131;0.9833;1.210
10.5580;0.3503;0.5633;1.0239;1.220
10.5620;0.3731;0.5520;1.0452;1.240
10.5670;0.2770;0.4931;1.1096;1.245
10.5720;0.2726;0.3959;1.1500;1.246
10.5770;0.2642;0.3754;1.2047;1.289
10.5830;0.2041;0.3690;1.2022;1.274
10.5870;0.1498;0.3430;1.2095;1.266
10.5920;0.1442;0.3023;1.1836;1.230
10.5990;0.0813;0.2802;1.1149;1.152
10.6020;0.0808;0.2294;1.0415;1.070
10.6070;0.0517;0.1975;0.9684;0.990
10.6120;0.0037;0.1367;0.9194;0.929
10.6170;0.0035;0.0996;0.9136;0.919
10.6220;0.0033;0.0383;0.9175;0.918
10.6270;-0.0069;0.0004;0.9265;0.926
10.6400;-0.0560;-0.0571;0.9451;0.948
10.6400;-0.0724;-0.0959;0.9304;0.938
10.6420;-0.1041;-0.1307;0.9256;0.941
10.6500;-0.1320;-0.1519;0.8589;0.882
10.6580;-0.1417;-0.2028;0.8738;0.908
10.6590;-0.0853;-0.2832;0.8269;0.878
10.6630;-0.0775;-0.3739;0.8234;0.908
10.6680;-0.0369;-0.4272;0.7629;0.875
10.6720;-0.0207;-0.4909;0.7553;0.901
10.6770;-0.0385;-0.5361;0.7576;0.929
10.6830;-0.0667;-0.5675;0.7362;0.932
10.6880;-0.0668;-0.6139;0.6768;0.916
10.6930;-0.0913;-0.6557;0.6558;0.932
10.6990;-0.0591;-0.7122;0.6158;0.943
10.7030;-0.0367;-0.7880;0.5903;0.985
10.7080;-0.0480;-0.8111;0.6127;1.018
10.7150;-0.0642;-0.9109;0.5873;1.086
10.7180;-0.0615;-0.9150;0.6241;1.109
10.7230;-0.0492;-0.9481;0.6275;1.138
10.7280;-0.0609;-0.9383;0.6550;1.146
10.7330;-0.0151;-1.0009;0.7210;1.234
10.7380;0.0068;-1.0738;0.7537;1.312
10.7430;0.0911;-1.0756;0.7868;1.336
10.7580;0.0893;-1.1597;0.7725;1.396
10.7590;0.0782;-1.1777;0.6917;1.368
10.7600;0.0577;-1.1773;0.6688;1.355
10.7780;0.0711;-1.1490;0.5363;1.270
10.7790;0.0417;-1.1792;0.4189;1.252
10.7800;-0.0114;-1.1956;0.2971;1.232
10.7800;0.0264;-1.2221;0.1327;1.230
10.7850;0.0259;-1.1963;0.0261;1.197
10.7880;0.0679;-1.1802;-0.0947;1.186
10.7940;0.0707;-1.1737;-0.1675;1.188
10.8010;0.0529;-1.1046;-0.2022;1.124
10.8040;0.0337;-1.0449;-0.2992;1.087
10.8090;0.0657;-1.0131;-0.3918;1.088
10.8160;0.1012;-1.0140;-0.4656;1.120
10.8190;0.1691;-1.0042;-0.5016;1.135
10.8240;0.2263;-0.9645;-0.5334;1.125
10.8290;0.3161;-0.9616;-0.5946;1.174
10.8390;0.3192;-0.9761;-0.6421;1.211
10.8400;0.2836;-0.9886;-0.5710;1.176
10.8470;0.3290;-1.0041;-0.5343;1.184
10.8570;0.2641;-1.0317;-0.4077;1.140
10.8580;0.3329;-1.0526;-0.2775;1.138
10.8590;0.3818;-1.0813;-0.1530;1.157
10.8660;0.3730;-1.1278;-0.0150;1.188
10.8690;0.3979;-1.2208;0.1127;1.289
10.8740;0.3518;-1.2747;0.2304;1.342
10.8790;0.3545;-1.2899;0.3862;1.392
10.8840;0.3536;-1.2811;0.5370;1.433
10.8890;0.2440;-1.3012;0.6591;1.479
10.8940;0.1647;-1.2695;0.6907;1.455
10.9000;0.0964;-1.2391;0.7373;1.445
10.9050;0.0630;-1.2290;0.7174;1.424
10.9100;-0.0169;-1.2296;0.6456;1.389
10.9160;-0.0622;-1.2171;0.5076;1.320
10.9200;-0.1164;-1.2056;0.3750;1.268
10.9250;-0.2039;-1.1902;0.2382;1.231
10.9300;-0.2008;-1.1752;0.0778;1.195
10.9350;-0.2606;-1.1029;-0.0728;1.136
10.9400;-0.2115;-1.0353;-0.1994;1.075
10.9450;-0.2113;-0.9959;-0.2688;1.053
10.9580;-0.1789;-0.9319;-0.2955;0.994
10.9580;-0.1473;-0.8432;-0.3035;0.908
10.9610;-0.1017;-0.8208;-0.3023;0.881
10.9790;-0.0081;-0.7546;-0.2536;0.796
10.9800;0.0523;-0.7884;-0.2913;0.842
10.9810;0.1138;-0.7645;-0.2764;0.821
10.9860;0.0616;-0.7356;-0.2664;0.785
10.9870;0.0348;-0.6635;-0.2994;0.729
10.9900;-0.0100;-0.6246;-0.3133;0.699
10.9950;-0.0202;-0.5090;-0.3464;0.616
11.0000;-0.0441;-0.4458;-0.3366;0.560
11.0050;-0.0389;-0.4445;-0.3079;0.542
11.0100;-0.0047;-0.4716;-0.4036;0.621
11.0160;-0.0325;-0.4839;-0.4611;0.669
11.0200;0.0069;-0.4718;-0.4040;0.621
11.0250;0.0125;-0.4643;-0.3806;0.600
11.0310;0.0417;-0.4469;-0.4099;0.608
11.0360;0.0326;-0.3674;-0.3292;0.494
11.0410;-0.0295;-0.3503;-0.2916;0.457
11.0460;-0.0341;-0.3190;-0.2923;0.434
11.0580;-0.1009;-0.2975;-0.2306;0.390
11.0590;-0.1824;-0.2765;-0.2024;0.388
11.0610;-0.1921;-0.2416;-0.1883;0.362
11.0780;-0.2214;-0.2503;-0.1788;0.379
11.0790;-0.2461;-0.2359;-0.1737;0.383
11.0790;-0.2904;-0.2557;-0.2449;0.458
11.0860;-0.2634;-0.2664;-0.3158;0.490
11.0860;-0.3039;-0.2055;-0.3960;0.540
11.0910;-0.3877;-0.1875;-0.4715;0.639
11.0960;-0.3856;-0.1166;-0.5232;0.660
11.1020;-0.3983;-0.0929;-0.5417;0.679
11.1060;-0.3828;-0.0682;-0.5654;0.686
11.1110;-0.3150;-0.0762;-0.5608;0.648
11.1170;-0.2763;-0.1120;-0.5232;0.602
11.1220;-0.2332;-0.1277;-0.4239;0.500
11.1260;-0.2192;-0.0851;-0.3347;0.409
11.1410;-0.2386;-0.0466;-0.2364;0.339
11.1420;-0.1861;-0.0028;-0.1671;0.250
11.1440;-0.1525;-0.0067;-0.1172;0.192
11.1470;-0.1089;-0.0535;-0.0195;0.123
11.1650;-0.0838;-0.1004;0.0591;0.144
11.1660;-0.1203;-0.0804;0.0802;0.165
11.1670;-0.1084;-0.0749;0.0871;0.158
11.1670;-0.1149;-0.0555;0.0319;0.132
11.1720;-0.2022;-0.0170;-0.0183;0.204
11.1770;-0.2699;0.0068;0.0704;0.279
11.1860;-0.2753;0.0399;0.0683;0.286
11.1870;-0.3285;0.0633;-0.0104;0.335
11.1920;-0.3197;0.0484;0.0211;0.324
11.1980;-0.2776;0.0380;0.0096;0.280
11.2030;-0.2258;0.0272;-0.0351;0.230
11.2070;-0.2315;0.0543;-0.0414;0.241
11.2120;-0.2233;0.0428;-0.0858;0.243
11.2170;-0.2536;0.0502;-0.1157;0.283
11.2230;-0.2364;0.1052;-0.1789;0.315
11.2270;-0.2055;0.0643;-0.2372;0.320
11.2410;-0.2086;0.0571;-0.2525;0.332
11.2410;-0.2454;0.0405;-0.2822;0.376
11.2430;-0.2634;0.0338;-0.3216;0.417
11.2480;-0.2863;0.0704;-0.3180;0.434
11.2580;-0.3571;0.1358;-0.3432;0.514
11.2590;-0.3705;0.1536;-0.3589;0.538
11.2640;-0.3840;0.1476;-0.3269;0.525
11.2680;-0.4116;0.1608;-0.3140;0.542
11.2730;-0.4198;0.1070;-0.2772;0.514
11.2780;-0.3849;0.1251;-0.2692;0.486
11.2840;-0.4072;0.1765;-0.2611;0.515
11.2880;-0.4502;0.2263;-0.2655;0.570
11.2930;-0.4502;0.2472;-0.2176;0.558
11.2980;-0.3980;0.2629;-0.2413;0.535
11.3040;-0.3368;0.2167;-0.1745;0.437
11.3080;-0.2432;0.2417;-0.1224;0.364
11.3140;-0.2033;0.2332;-0.0896;0.322
11.3180;-0.1830;0.2482;-0.0428;0.311
11.3230;-0.1582;0.3055;-0.0484;0.347
11.3280;-0.1490;0.3405;-0.0159;0.372
11.3420;-0.1634;0.3462;0.0120;0.383
11.3430;-0.1299;0.3372;-0.0556;0.366
11.3670;-0.0906;0.2924;-0.1743;0.352
11.3680;-0.1317;0.2857;-0.1827;0.364
11.3690;-0.1953;0.2835;-0.2336;0.416
11.3690;-0.2148;0.2763;-0.3409;0.489
11.3700;-0.2383;0.2833;-0.3760;0.528
11.3700;-0.2942;0.2901;-0.4060;0.579
11.3740;-0.3827;0.3019;-0.4643;0.673
11.3790;-0.4137;0.3231;-0.5269;0.744
11.3850;-0.3549;0.3256;-0.5038;0.697
11.3890;-0.2878;0.3191;-0.5191;0.674
11.3940;-0.2314;0.3464;-0.5488;0.689
11.4000;-0.1853;0.3837;-0.5596;0.703
11.4040;-0.1740;0.4054;-0.5077;0.673
11.4090;-0.1004;0.3846;-0.4037;0.567
11.4140;-0.0508;0.3931;-0.2856;0.489
11.4190;-0.0488;0.3828;-0.2108;0.440
11.4250;-0.0178;0.3914;-0.1695;0.427
11.4290;-0.0438;0.3659;-0.0994;0.382
11.4440;-0.0741;0.3448;-0.0290;0.354
11.4450;-0.0705;0.3996;-0.0110;0.406
11.4480;-0.1622;0.4155;-0.0168;0.446
11.4640;-0.2106;0.4212;0.0113;0.471
11.4680;-0.2641;0.4454;-0.0083;0.518
11.4680;-0.3133;0.4501;-0.0277;0.549
11.4680;-0.3058;0.4974;-0.0469;0.586
11.4690;-0.2705;0.4872;-0.1473;0.576
11.4750;-0.2072;0.5538;-0.2047;0.626
11.4800;-0.1876;0.5490;-0.2288;0.624
11.4850;-0.1679;0.5782;-0.3201;0.682
11.4900;-0.0665;0.5889;-0.3015;0.665
11.4950;-0.0362;0.6241;-0.2019;0.657
11.5020;-0.0579;0.6120;-0.2031;0.647
11.5050;-0.0407;0.6718;-0.1374;0.687
11.5100;-0.0421;0.6599;-0.0287;0.662
11.5150;-0.0048;0.6621;0.0369;0.663
11.5210;-0.0389;0.7022;-0.0169;0.703
11.5250;-0.2398;0.7704;-0.1136;0.815
11.5300;-0.3442;0.7902;-0.1667;0.878
11.5420;-0.4338;0.8955;-0.2052;1.016
11.5420;-0.4950;0.9671;-0.2054;1.106
11.5470;-0.5335;1.0341;-0.1436;1.172
11.5610;-0.5028;1.0492;-0.0918;1.167
11.5620;-0.3703;0.9982;0.0695;1.067
11.5620;-0.1840;0.9435;0.1630;0.975
11.5660;0.0520;0.8373;0.1746;0.857
11.5710;0.1668;0.7366;0.2720;0.803
11.5750;0.2389;0.6701;0.3643;0.799
11.5810;0.2409;0.6519;0.4372;0.821
11.5860;0.1400;0.7057;0.6057;0.940
11.5910;0.0226;0.7406;0.6399;0.979
11.5960;-0.1882;0.8044;0.6932;1.078
11.6020;-0.3820;0.7680;0.7224;1.121
11.6060;-0.5355;0.8179;0.6893;1.196
11.6110;-0.6201;0.8062;0.6274;1.195
11.6180;-0.6459;0.7709;0.6419;1.193
11.6210;-0.5993;0.7696;0.6467;1.170
11.6260;-0.6288;0.7209;0.7278;1.202
11.6310;-0.6345;0.7345;0.8853;1.314
11.6360;-0.6360;0.7670;0.9806;1.398
11.6410;-0.6145;0.7369;1.0280;1.406
11.6460;-0.5984;0.7493;1.0470;1.420
11.6600;-0.6166;0.7321;1.1284;1.480
11.6610;-0.6166;0.6709;1.1959;1.503
11.6610;-0.6366;0.6279;1.2446;1.532
11.6800;-0.6533;0.5552;1.1979;1.473
11.6810;-0.6997;0.5627;1.1949;1.495
11.6810;-0.6991;0.5069;1.1541;1.441
11.6860;-0.7421;0.4838;1.0754;1.393
11.6870;-0.6948;0.4505;1.0736;1.356
11.6920;-0.7103;0.3642;0.9860;1.269
11.6970;-0.6636;0.2967;0.8747;1.137
11.7030;-0.6116;0.2912;0.8641;1.098
11.7070;-0.5638;0.2615;0.8298;1.037
11.7120;-0.5343;0.2698;0.7860;0.988
11.7180;-0.4419;0.2731;0.7568;0.918
11.7220;-0.4491;0.2614;0.7613;0.922
11.7270;-0.3980;0.2445;0.7661;0.897
11.7350;-0.3176;0.2412;0.7138;0.818
11.7370;-0.2562;0.1941;0.7145;0.783
11.7420;-0.2189;0.2085;0.6868;0.750
11.7470;-0.2153;0.2365;0.5782;0.661
11.7600;-0.1880;0.2589;0.5657;0.650
11.7610;-0.1421;0.2039;0.5057;0.564
11.7620;-0.0490;0.1868;0.4269;0.469
11.7800;-0.0041;0.1212;0.3581;0.378
11.7810;0.0501;0.0553;0.3325;0.341
11.7810;0.1327;0.0129;0.3455;0.370
11.7870;0.1290;-0.0201;0.3777;0.400
11.7880;0.1634;-0.0440;0.3718;0.409
11.7930;0.1833;-0.1066;0.3709;0.427
11.7980;0.2319;-0.1312;0.3224;0.418
11.8030;0.2376;-0.1418;0.3315;0.432
11.8080;0.2483;-0.2056;0.3266;0.459
11.8130;0.2973;-0.2170;0.3361;0.498
11.8190;0.3224;-0.2812;0.2740;0.508
11.8230;0.3237;-0.2499;0.1786;0.446
11.8280;0.3159;-0.2807;0.1694;0.455
11.8330;0.3420;-0.3206;0.1122;0.482
11.8380;0.3828;-0.3503;0.0597;0.522
11.8430;0.4194;-0.3892;0.0979;0.580
11.8480;0.5044;-0.4275;0.1358;0.675
11.8590;0.5993;-0.4893;0.1831;0.795
11.8600;0.6370;-0.4835;0.2158;0.828
11.8650;0.6707;-0.5109;0.2387;0.876
11.8810;0.7051;-0.5333;0.1946;0.905
11.8820;0.7259;-0.5509;0.2558;0.946
11.8820;0.7570;-0.6166;0.3361;1.033
11.8880;0.7744;-0.6633;0.3974;1.094
11.8890;0.7970;-0.7057;0.3632;1.125
11.8940;0.8485;-0.7343;0.3436;1.174
11.8990;0.8284;-0.7919;0.2478;1.172
11.9040;0.8181;-0.8356;0.1810;1.183
11.9080;0.8177;-0.8458;0.1001;1.181
11.9140;0.8170;-0.8513;-0.0190;1.180
11.9190;0.8111;-0.8471;-0.0424;1.174
11.9240;0.9101;-0.9000;-0.0897;1.283
11.9280;0.9752;-0.9191;-0.1132;1.345
11.9350;1.0830;-0.9760;-0.1177;1.463
11.9390;1.1284;-0.9941;-0.1750;1.514
11.9440;1.1929;-1.0498;-0.1991;1.601
11.9490;1.2767;-1.0377;-0.1709;1.654
11.9540;1.2838;-1.0250;-0.1382;1.649
11.9590;1.2910;-0.9781;-0.1012;1.623
11.9640;1.3270;-0.9734;-0.0455;1.646
11.9790;1.3349;-1.0300;-0.0046;1.686
11.9820;1.3243;-1.0669;0.0409;1.701
12.0010;1.3050;-1.0989;0.1196;1.710
12.0020;1.3105;-1.1643;0.1314;1.758
12.0030;1.2211;-1.1915;0.1480;1.712
12.0030;1.1181;-1.2093;0.1121;1.651
12.0030;0.9871;-1.1796;0.1337;1.544
12.0050;0.9041;-1.1836;0.1507;1.497
12.0100;0.8544;-1.1876;0.0673;1.465
12.0150;0.8280;-1.1868;-0.0065;1.447
12.0200;0.7816;-1.1621;-0.0898;1.403
12.0250;0.7534;-1.1134;-0.1300;1.351
12.0300;0.8059;-1.0931;-0.1559;1.367
12.0370;0.8340;-1.0823;-0.2106;1.382
12.0400;0.8614;-1.0759;-0.2559;1.402
12.0450;0.8834;-1.0737;-0.2679;1.416
12.0500;0.9193;-1.0325;-0.3759;1.433
12.0600;0.9167;-0.9906;-0.4650;1.428
12.0610;0.8949;-0.9526;-0.5019;1.400
12.0650;0.8829;-0.8898;-0.5918;1.386
12.0800;0.7612;-0.8785;-0.6439;1.329
12.0810;0.7403;-0.8230;-0.5960;1.257
12.0820;0.6807;-0.8287;-0.5679;1.214
12.0880;0.5822;-0.8430;-0.5212;1.149
12.0900;0.5209;-0.8229;-0.4798;1.086
12.0950;0.4201;-0.7734;-0.4340;0.981
12.1010;0.3850;-0.7376;-0.3887;0.918
12.1060;0.3393;-0.7154;-0.3724;0.875
12.1100;0.2928;-0.6879;-0.3374;0.820
12.1160;0.3126;-0.7077;-0.2645;0.818
12.1210;0.2893;-0.6653;-0.1964;0.752
12.1250;0.2421;-0.6613;-0.1140;0.713
12.1300;0.1998;-0.6241;-0.0220;0.656
12.1370;0.1672;-0.5874;0.0032;0.611
12.1410;0.1013;-0.5705;0.0478;0.581
12.1460;0.1023;-0.5208;0.0018;0.531
12.1610;0.0600;-0.5055;-0.0295;0.510
12.1620;0.0368;-0.4670;-0.0746;0.474
12.1630;0.0373;-0.4101;-0.0285;0.413
12.1850;0.0042;-0.3779;-0.0826;0.387
12.1860;-0.0150;-0.3465;-0.0980;0.360
12.1870;-0.0057;-0.3063;-0.1991;0.365
12.1870;-0.0305;-0.2954;-0.1851;0.350
12.1880;-0.1083;-0.1989;-0.2090;0.308
12.1920;-0.0481;-0.1507;-0.2472;0.293
12.1960;-0.0509;-0.1553;-0.2614;0.308
12.2040;0.0078;-0.1122;-0.3854;0.401
12.2070;0.0470;-0.1025;-0.4137;0.429
12.2110;0.0668;-0.1118;-0.4325;0.452
12.2170;0.1009;-0.0680;-0.4419;0.458
12.2220;0.1636;-0.0426;-0.4516;0.482
12.2270;0.1834;-0.0164;-0.4187;0.457
12.2320;0.2512;-0.0229;-0.3767;0.453
12.2370;0.2765;0.0194;-0.4020;0.488
12.2430;0.3029;0.0052;-0.3465;0.460
12.2470;0.2731;-0.0034;-0.2675;0.382
12.2610;0.1779;-0.0401;-0.1411;0.231
12.2620;0.1702;-0.0476;-0.0628;0.188
12.2640;0.1063;-0.0264;0.0441;0.118
12.2800;0.0148;-0.0103;0.1223;0.124
12.2810;-0.0854;0.0340;0.1671;0.191
12.2810;-0.1133;-0.0182;0.1932;0.225
12.2830;-0.1599;-0.0089;0.2148;0.268
12.2880;-0.1633;0.0139;0.1650;0.233
12.2920;-0.1714;0.0645;0.1539;0.239
12.2970;-0.1316;0.0374;0.1051;0.173
12.3030;-0.0824;0.0288;0.0328;0.093
12.3100;-0.0572;-0.0093;-0.0248;0.063
12.3120;-0.0371;0.0287;-0.0963;0.107
12.3200;0.0114;-0.0007;-0.1485;0.149
12.3220;0.0021;0.0369;-0.2197;0.223
12.3270;-0.0024;0.0315;-0.2670;0.269
12.3330;-0.0069;0.0647;-0.3048;0.312
12.3380;-0.0255;0.0983;-0.3428;0.358
12.3420;-0.1201;0.0796;-0.3618;0.389
12.3480;-0.1230;0.0853;-0.3809;0.409
12.3620;-0.1827;0.0577;-0.3284;0.380
12.3620;-0.2607;0.0351;-0.2903;0.392
12.3640;-0.3286;0.0317;-0.2858;0.437
12.3840;-0.3534;0.0618;-0.3005;0.468
12.3850;-0.3737;0.0678;-0.2624;0.462
12.3860;-0.3991;0.0978;-0.2579;0.485
12.3860;-0.3626;0.0896;-0.2774;0.465
12.3890;-0.3317;0.0910;-0.2873;0.448
12.3940;-0.2773;0.1019;-0.2494;0.387
12.3980;-0.2426;0.1032;-0.1780;0.318
12.4050;-0.1658;0.0758;-0.1162;0.216
12.4080;-0.0706;0.0484;-0.1072;0.137
12.4130;-0.0093;0.0782;-0.0837;0.115
12.4200;-0.0152;0.1077;-0.0505;0.120
12.4240;-0.0065;0.1226;-0.0508;0.133
12.4280;-0.0167;0.1182;-0.0605;0.134
12.4340;-0.0503;0.1328;-0.1467;0.204
12.4390;-0.0926;0.1140;-0.1898;0.240
12.4450;-0.1434;0.1337;-0.2042;0.283
12.4490;-0.1788;0.1104;-0.2856;0.355
12.4610;-0.2565;0.0733;-0.3958;0.477
12.4620;-0.3475;0.1276;-0.4296;0.567
12.4640;-0.3852;0.1249;-0.4779;0.626
12.4820;-0.4129;0.1896;-0.5741;0.732
12.4830;-0.4551;0.2259;-0.5605;0.756
12.4840;-0.3540;0.2484;-0.5566;0.705
12.4840;-0.2872;0.2044;-0.4621;0.581
12.4890;-0.2164;0.2182;-0.4970;0.584
12.4940;-0.1895;0.2419;-0.5177;0.602
12.4990;-0.1778;0.2610;-0.4476;0.548
12.5040;-0.1715;0.3234;-0.3873;0.533
12.5090;-0.1707;0.3381;-0.3320;0.504
12.5140;-0.2089;0.3625;-0.2911;0.510
12.5210;-0.1662;0.3964;-0.2647;0.505
12.5250;-0.1286;0.3585;-0.2382;0.449
12.5290;-0.1099;0.2919;-0.1926;0.367
12.5340;-0.1051;0.3543;-0.1757;0.409
12.5390;-0.0942;0.3948;-0.2195;0.461
12.5440;-0.1352;0.4112;-0.1298;0.452
12.5490;-0.1755;0.4464;-0.1359;0.499
12.5610;-0.1915;0.5097;-0.0754;0.550
12.5620;-0.1642;0.5581;-0.0249;0.582
12.5650;-0.1369;0.5631;0.0349;0.581
12.5820;-0.1297;0.5334;0.0280;0.550
12.5830;-0.0744;0.5321;0.0453;0.539
12.5830;-0.0476;0.5732;0.0485;0.577
12.5890;-0.0828;0.5801;-0.0293;0.587
12.5900;-0.0647;0.5721;-0.0829;0.582
12.5950;-0.0896;0.6354;-0.1744;0.665
12.6000;-0.0378;0.6840;-0.2178;0.719
12.6050;-0.0050;0.6367;-0.3377;0.721
12.6100;0.0231;0.6611;-0.3712;0.759
12.6150;0.1082;0.6330;-0.4239;0.769
12.6210;0.1500;0.6432;-0.4192;0.782
12.6250;0.1722;0.6730;-0.4816;0.845
12.6300;0.1894;0.7077;-0.4580;0.864
12.6370;0.1441;0.6997;-0.4585;0.849
12.6400;0.1269;0.6968;-0.3539;0.792
12.6450;0.0950;0.7039;-0.3501;0.792
12.6510;0.0438;0.7257;-0.4134;0.836
12.6560;0.0647;0.7383;-0.3428;0.817
12.6600;0.0335;0.7080;-0.3107;0.774
12.6660;-0.0303;0.6826;-0.2691;0.734
12.6790;-0.0931;0.6285;-0.2179;0.672
12.6800;-0.1401;0.5792;-0.1859;0.624
12.6800;-0.2052;0.6060;-0.1823;0.665
12.7000;-0.2309;0.5845;-0.1403;0.644
12.7010;-0.2655;0.5815;-0.1984;0.669
12.7010;-0.3188;0.5589;-0.1654;0.664
12.7010;-0.3099;0.5551;-0.2279;0.675
12.7070;-0.3201;0.5557;-0.2996;0.708
12.7110;-0.3162;0.5656;-0.2852;0.708
12.7160;-0.2794;0.5372;-0.2037;0.639
12.7220;-0.1718;0.5661;-0.2275;0.634
12.7260;-0.1841;0.5900;-0.2561;0.669
12.7310;-0.1724;0.6472;-0.3275;0.746
12.7370;-0.2461;0.6804;-0.3367;0.798
12.7410;-0.3718;0.7617;-0.3172;0.905
12.7460;-0.5019;0.8576;-0.3314;1.047
12.7510;-0.5890;0.9636;-0.2216;1.151
12.7560;-0.6292;0.9984;-0.0692;1.182
12.7620;-0.5277;0.9624;0.0730;1.100
12.7660;-0.3612;0.8219;0.2099;0.922
12.7790;-0.1868;0.6725;0.2698;0.748
12.7800;0.0108;0.5812;0.4251;0.720
12.7970;0.1514;0.5283;0.5897;0.806
12.7980;0.1930;0.5281;0.6394;0.851
12.7980;0.1362;0.5660;0.8135;1.000
12.7990;0.0482;0.6320;0.9447;1.138
12.8050;-0.0760;0.6830;1.0330;1.241
12.8070;-0.1701;0.6949;1.1456;1.351
12.8120;-0.2348;0.6916;1.1723;1.381
12.8170;-0.2751;0.6634;1.0847;1.301
12.8230;-0.3440;0.6006;0.9929;1.210
12.8270;-0.3365;0.5943;0.9161;1.143
12.8320;-0.2481;0.5010;0.8110;0.985
12.8380;-0.1461;0.4837;0.7064;0.868
12.8420;-0.0692;0.4708;0.6642;0.817
12.8470;0.0831;0.4431;0.5935;0.745
12.8520;0.1720;0.4391;0.5229;0.704
12.8620;0.2694;0.4499;0.4044;0.662
12.8650;0.3658;0.4182;0.3957;0.682
12.8670;0.4617;0.3969;0.3388;0.697
12.8850;0.5002;0.3426;0.2723;0.665
12.8860;0.5151;0.3035;0.2916;0.665
12.8870;0.5540;0.2462;0.2818;0.669
12.8890;0.5213;0.1852;0.1808;0.582
12.8930;0.5320;0.1541;0.1176;0.566
12.8970;0.5189;0.1194;0.1783;0.562
12.9050;0.4914;0.0909;0.2767;0.571
12.9080;0.4876;0.0731;0.3840;0.625
12.9130;0.4738;-0.0343;0.4810;0.676
12.9180;0.5119;-0.0977;0.6636;0.844
12.9230;0.5634;-0.1701;0.8027;0.995
12.9280;0.6142;-0.2519;0.9272;1.140
12.9340;0.6407;-0.3481;1.0085;1.244
12.9390;0.6145;-0.4349;1.0612;1.301
12.9430;0.5836;-0.4696;1.0998;1.331
12.9480;0.4863;-0.4954;1.1099;1.309
12.9620;0.3894;-0.5269;1.0918;1.273
12.9630;0.2928;-0.5877;1.1123;1.292
12.9800;0.2584;-0.6541;1.1140;1.317
12.9810;0.2047;-0.6734;1.0012;1.224
12.9810;0.2273;-0.7462;0.9224;1.208
12.9820;0.2306;-0.8433;0.8583;1.225
12.9840;0.1952;-0.8452;0.7467;1.145
12.9890;0.1118;-0.8523;0.6736;1.092
12.9940;0.0952;-0.8644;0.6342;1.076
12.9990;0.1212;-0.9057;0.7098;1.157
13.0050;0.0749;-0.9285;0.7042;1.168
13.0080;0.1522;-0.9663;0.7659;1.242
13.0140;0.1905;-0.9237;0.7226;1.188
13.0220;0.1517;-0.9442;0.6654;1.165
13.0240;0.1699;-0.9753;0.6660;1.193
13.0280;0.2070;-0.9262;0.6241;1.136
13.0340;0.1960;-0.9691;0.5348;1.124
13.0390;0.1512;-0.9507;0.4652;1.069
13.0440;0.1011;-0.9426;0.4198;1.037
13.0490;0.0313;-0.9589;0.3077;1.008
13.0650;0.0132;-0.9515;0.2293;0.979
13.0660;-0.0107;-0.9582;0.2130;0.982
13.0890;-0.0497;-0.9501;0.1199;0.959
13.0900;-0.0653;-0.9510;0.0793;0.957
13.0900;-0.0619;-0.9511;0.0623;0.955
13.0910;-0.0682;-0.9935;0.0785;0.999
13.0910;-0.0840;-1.0398;0.1469;1.054
13.0920;-0.0568;-1.0662;0.2388;1.094
13.0940;-0.0632;-1.0393;0.2873;1.080
13.0990;-0.0501;-1.0360;0.3978;1.111
13.1060;0.0110;-1.0755;0.5081;1.190
13.1090;0.0533;-1.0813;0.5273;1.204
13.1150;0.0243;-1.1256;0.5705;1.262
13.1200;0.0099;-1.1224;0.6473;1.296
13.1250;0.0198;-1.1338;0.6285;1.297
13.1300;-0.0323;-1.0930;0.5956;1.245
13.1350;-0.0126;-1.1098;0.5533;1.240
13.1400;-0.0506;-1.1222;0.5111;1.234
13.1440;-0.0457;-1.1489;0.4116;1.221
13.1500;0.0067;-1.1469;0.3553;1.201
13.1630;0.0201;-1.1830;0.3133;1.224
13.1640;-0.0197;-1.1277;0.1993;1.145
13.1650;-0.0167;-1.1292;0.1235;1.136
13.1830;-0.0188;-1.1108;0.1239;1.118
