time;ax;ay;az;aT
2.7330;0.0071;-0.0633;-0.0103;0.065
2.7380;-0.0033;-0.0640;-0.0191;0.067
2.7440;0.0246;-0.0602;-0.0515;0.083
2.7540;0.0716;-0.0947;-0.0692;0.137
2.7550;0.0427;-0.1148;-0.0629;0.138
2.7690;0.0475;-0.0921;-0.0377;0.110
2.7700;0.0763;-0.0886;-0.0553;0.129
2.7710;0.0528;-0.0852;-0.0919;0.136
2.7740;0.0391;-0.0815;-0.1282;0.157
2.7790;0.0353;-0.0396;-0.0884;0.103
2.7840;0.0267;-0.0405;-0.1155;0.125
2.7890;-0.0008;-0.0032;-0.0951;0.095
2.7960;-0.0329;0.0103;0.0153;0.038
2.7990;-0.0127;-0.0143;0.0298;0.035
2.8040;-0.0263;0.0183;0.0109;0.034
2.8090;-0.0638;-0.0112;0.0635;0.091
2.8140;-0.0586;0.0213;0.0349;0.071
2.8190;-0.0013;-0.0036;-0.0077;0.009
2.8240;-0.0157;-0.0378;-0.0308;0.051
2.8310;0.0127;-0.0668;-0.0302;0.074
2.8340;0.0362;-0.0764;-0.0201;0.087
2.8390;0.0356;-0.0860;-0.0576;0.109
2.8470;0.0350;-0.0573;-0.0426;0.079
2.8500;0.0151;-0.0716;-0.0705;0.102
2.8540;0.0001;-0.0523;-0.1457;0.155
2.8600;0.0136;-0.0567;-0.1207;0.134
2.8700;0.0080;-0.0515;-0.0865;0.101
2.8710;0.0073;-0.0226;-0.0905;0.094
2.8870;0.0021;-0.0082;-0.1229;0.123
2.8880;-0.0124;-0.0131;-0.1265;0.128
2.8890;0.0212;-0.0230;-0.0635;0.071
2.8980;0.0309;-0.0567;-0.0199;0.068
2.8990;0.0215;-0.0380;-0.0004;0.044
2.9010;0.0407;-0.0860;-0.0237;0.098
2.9050;0.0548;-0.0958;0.0197;0.112
2.9110;0.0639;-0.0959;-0.0085;0.116
2.9160;0.0726;-0.0723;-0.0317;0.107
2.9200;0.0716;-0.0532;-0.0596;0.107
2.9250;0.0275;-0.0531;-0.1065;0.122
2.9310;0.0121;-0.0526;-0.1626;0.171
2.9350;0.0349;-0.0040;-0.1664;0.170
2.9400;0.0293;-0.0409;-0.1560;0.164
2.9470;-0.0001;-0.0438;-0.1792;0.184
2.9500;0.0234;-0.0323;-0.1310;0.137
2.9550;0.0611;-0.0494;-0.1402;0.161
2.9710;0.0513;-0.0710;-0.1304;0.157
2.9720;0.0466;-0.1022;-0.1015;0.151
2.9730;0.0136;-0.0954;-0.0443;0.106
2.9750;0.0237;-0.0935;-0.0398;0.104
2.9930;0.0288;-0.1014;-0.0588;0.121
2.9940;0.0622;-0.0763;-0.0396;0.106
2.9950;0.0097;-0.0752;-0.0870;0.115
2.9990;0.0241;-0.1074;-0.1007;0.149
3.0010;0.0195;-0.1013;-0.1760;0.204
3.0060;0.0198;-0.0906;-0.1558;0.181
3.0140;0.0202;-0.0560;-0.1595;0.170
3.0160;-0.0128;-0.0641;-0.1824;0.194
3.0210;-0.0598;-0.0478;-0.1721;0.188
3.0260;-0.0350;-0.0598;-0.1478;0.163
3.0310;-0.0486;-0.0665;-0.0908;0.123
3.0360;-0.0526;-0.0966;-0.0580;0.124
3.0410;-0.0519;-0.0976;-0.0210;0.113
3.0540;-0.0658;-0.0463;0.0156;0.082
3.0540;-0.0468;-0.0807;0.0899;0.130
3.0560;-0.0663;-0.0864;0.0544;0.122
3.0710;-0.0764;-0.0684;-0.0283;0.106
3.0720;-0.0534;-0.0552;0.0085;0.077
3.0730;-0.0546;-0.0660;0.0117;0.086
3.0760;-0.0465;-0.1053;0.0434;0.123
3.0820;0.0093;-0.0684;-0.0106;0.070
3.0870;0.0173;-0.0557;-0.0592;0.083
3.0920;0.0541;-0.0766;-0.0979;0.136
3.0980;0.0815;-0.0926;-0.0745;0.144
3.1020;0.0617;-0.0943;-0.0797;0.138
3.1070;0.0377;-0.0675;-0.1039;0.129
3.1140;0.0142;-0.0456;-0.1469;0.154
3.1170;-0.0042;-0.0236;-0.1470;0.149
3.1220;-0.0223;-0.0157;-0.1519;0.154
3.1280;-0.0356;0.0208;-0.1759;0.181
3.1320;-0.0395;0.0052;-0.1524;0.158
3.1370;-0.0338;-0.0196;-0.1672;0.172
3.1420;-0.0472;-0.0059;-0.1203;0.129
3.1560;-0.0750;-0.0204;-0.0502;0.093
3.1570;-0.0269;-0.0301;-0.0044;0.041
3.1580;-0.0365;-0.0350;0.0268;0.057
3.1740;-0.0701;-0.0066;0.0340;0.078
3.1750;-0.0560;-0.0071;0.0744;0.093
3.1750;-0.0423;0.0349;0.0624;0.083
3.1810;-0.0191;0.0575;0.0647;0.089
3.1830;0.0325;0.0560;0.1336;0.149
3.1890;0.0649;0.0498;0.1735;0.192
3.1930;0.0592;-0.0230;0.1560;0.168
3.1980;0.0681;-0.0096;0.1198;0.138
3.2030;0.0868;-0.0155;0.1361;0.162
3.2080;0.0389;-0.0166;0.1570;0.163
3.2150;-0.0083;0.0200;0.1352;0.137
3.2180;0.0254;0.0611;0.0755;0.100
3.2230;0.0448;0.0353;0.0828;0.101
3.2280;0.0452;0.0287;0.0142;0.055
3.2330;0.0174;0.0364;-0.0112;0.042
3.2380;-0.0146;0.0772;-0.0648;0.102
3.2430;-0.0034;0.0847;-0.0753;0.113
3.2560;-0.0018;0.0828;-0.0859;0.119
3.2570;0.0139;0.0812;-0.1155;0.142
3.2580;0.0055;0.0846;-0.1117;0.140
3.2760;-0.0269;0.0739;-0.0938;0.122
3.2770;-0.0072;0.0777;-0.1378;0.158
3.2770;-0.0073;0.0722;-0.1673;0.182
3.2780;-0.0363;0.0384;-0.1966;0.204
3.2840;-0.0177;0.0384;-0.1974;0.202
3.2880;-0.0233;0.0621;-0.1601;0.173
3.2930;-0.0244;0.0812;-0.1376;0.162
3.2990;-0.0734;0.0528;-0.1247;0.154
3.3030;-0.0462;0.0532;-0.1168;0.136
3.3090;0.0474;0.0300;-0.1138;0.127
3.3140;0.0836;-0.0121;-0.0585;0.103
3.3190;0.0965;0.0127;-0.0036;0.097
3.3240;0.0718;0.0418;0.0271;0.087
3.3310;0.0903;0.0086;0.1147;0.146
3.3350;0.1044;0.0228;0.1543;0.188
3.3390;0.0997;0.0079;0.1178;0.155
3.3440;0.1144;0.0304;0.1294;0.175
3.3500;0.1295;0.0376;0.1081;0.173
3.3540;0.1261;0.0065;0.0206;0.128
3.3590;0.1134;0.0278;0.0289;0.120
3.3720;0.0769;0.0443;0.0750;0.116
3.3720;0.0832;0.0323;-0.0360;0.096
3.3740;0.0561;0.0443;-0.0228;0.075
3.3880;0.0435;0.0423;-0.0240;0.065
3.3890;0.0166;0.0501;-0.0111;0.054
3.3890;-0.0053;0.0628;0.0253;0.068
3.3940;0.0109;0.0709;-0.0526;0.089
3.4010;0.0222;0.1026;-0.0729;0.128
3.4040;-0.0047;0.1150;-0.0218;0.117
3.4090;-0.0503;0.0796;-0.0707;0.118
3.4160;-0.0911;0.1064;-0.0481;0.148
3.4190;-0.0797;0.1095;-0.0685;0.152
3.4240;-0.0403;0.0986;0.0109;0.107
3.4320;-0.0111;0.0879;0.0231;0.092
3.4350;0.0224;0.0821;0.0778;0.115
3.4400;0.0319;0.1239;0.0846;0.153
3.4460;0.0319;0.1417;0.1341;0.198
3.4500;0.0746;0.1500;0.2068;0.266
3.4570;0.0461;0.1488;0.1507;0.217
3.4600;0.0563;0.1715;0.1615;0.242
3.4730;0.0001;0.1419;0.2243;0.265
3.4730;-0.0125;0.1222;0.2391;0.269
3.4750;0.0180;0.0885;0.3582;0.369
3.4880;0.0053;0.0928;0.3767;0.388
3.4890;-0.0119;0.0873;0.3810;0.391
3.4910;-0.0052;0.1006;0.3046;0.321
3.4980;0.0540;0.0754;0.2575;0.274
3.5000;0.0561;0.0642;0.3107;0.322
3.5050;0.0633;0.0670;0.3067;0.320
3.5110;0.0419;0.0551;0.3123;0.320
3.5150;0.0110;0.0764;0.3085;0.318
3.5210;-0.0437;0.0878;0.3143;0.329
3.5250;-0.0415;0.1039;0.2536;0.277
3.5320;-0.0255;0.1435;0.2266;0.269
3.5350;-0.0623;0.1544;0.2474;0.298
3.5410;-0.0806;0.1984;0.2631;0.339
3.5560;-0.0564;0.1804;0.2693;0.329
3.5570;-0.0233;0.1719;0.2090;0.272
3.5570;0.0331;0.1775;0.1635;0.244
3.5610;-0.0156;0.1401;0.1849;0.233
3.5760;-0.0168;0.1217;0.2396;0.269
3.5770;0.0009;0.1222;0.2891;0.314
3.5780;0.0231;0.1511;0.2908;0.329
3.5830;0.0739;0.1791;0.3545;0.404
3.5860;0.1531;0.1446;0.4180;0.468
3.5910;0.1371;0.1144;0.3814;0.421
3.5990;0.1457;0.1736;0.4739;0.525
3.6010;0.0934;0.1982;0.5091;0.554
3.6060;0.0613;0.2169;0.5016;0.550
3.6110;0.0870;0.2347;0.5088;0.567
3.6170;0.0699;0.2043;0.5113;0.555
3.6210;0.0386;0.1883;0.4618;0.500
3.6260;-0.0023;0.1531;0.4554;0.480
3.6330;-0.0289;0.1707;0.3683;0.407
3.6360;-0.0367;0.1362;0.3293;0.358
3.6410;0.0122;0.1165;0.2526;0.278
3.6560;-0.0061;0.1258;0.2475;0.278
3.6570;-0.0200;0.0974;0.2613;0.280
3.6590;-0.0343;0.0600;0.2511;0.260
3.6740;-0.0394;0.0371;0.2457;0.252
3.6750;-0.0019;0.0334;0.1787;0.182
3.6760;-0.0315;0.0298;0.1408;0.147
3.6770;-0.0180;-0.0071;0.1221;0.124
3.6820;0.0049;-0.0013;0.0990;0.099
3.6870;-0.0198;-0.0291;0.1712;0.175
3.6920;0.0084;-0.0477;0.1149;0.125
3.6990;-0.0251;-0.0713;0.0687;0.102
3.7020;0.0036;-0.1045;0.0040;0.105
3.7070;0.0371;-0.0855;-0.1217;0.153
3.7120;0.0137;-0.0856;-0.1704;0.191
3.7180;-0.0236;-0.1047;-0.1902;0.218
3.7220;-0.0034;-0.0619;-0.1956;0.205
3.7270;-0.0071;-0.0809;-0.1868;0.204
3.7320;-0.0349;-0.0664;-0.2066;0.220
3.7370;-0.0199;-0.0516;-0.2170;0.224
3.7420;-0.0050;-0.0462;-0.2226;0.227
3.7560;-0.0426;-0.0453;-0.1903;0.200
3.7570;-0.0323;0.0032;-0.0777;0.084
3.7720;0.0017;-0.0388;0.0341;0.052
3.7730;-0.0027;-0.0572;0.0502;0.076
3.7730;-0.0407;-0.0661;0.0951;0.123
3.7730;-0.0642;-0.0418;0.0158;0.078
3.7850;-0.1212;-0.0320;-0.0108;0.126
3.7860;-0.0876;-0.0177;-0.0277;0.094
3.7880;-0.0735;-0.0512;0.0033;0.090
3.7930;-0.0118;-0.0701;-0.0377;0.080
3.7990;0.0115;-0.0888;-0.0882;0.126
3.8030;-0.0129;-0.1312;-0.0096;0.132
3.8080;-0.0562;-0.1400;0.0211;0.152
3.8150;-0.0614;-0.1104;0.0373;0.132
3.8180;-0.0619;-0.0711;0.0103;0.095
3.8230;-0.0770;-0.0894;-0.0165;0.119
3.8280;-0.0538;-0.1221;-0.0863;0.159
3.8330;-0.0063;-0.1212;-0.1035;0.159
3.8380;0.0130;-0.1204;-0.1349;0.181
3.8430;-0.0483;-0.1006;-0.1614;0.196
3.8570;-0.0518;-0.0809;-0.1878;0.211
3.8580;-0.0549;-0.1140;-0.1664;0.209
3.8650;-0.0430;-0.0937;-0.1961;0.222
3.8650;-0.0648;-0.0924;-0.1498;0.188
3.8720;-0.0059;-0.0959;-0.1133;0.149
3.8740;0.0049;-0.0897;-0.1151;0.146
3.8790;0.0012;-0.1310;-0.1218;0.179
3.8860;0.0021;-0.1197;-0.0903;0.150
3.8890;0.0221;-0.1038;-0.0781;0.132
3.8940;0.0183;-0.0881;-0.1800;0.201
3.9000;0.0247;-0.0915;-0.1860;0.209
3.9040;-0.0066;-0.0760;0.0265;0.081
3.9090;-0.0333;-0.0894;0.1282;0.160
3.9150;-0.1031;-0.1315;0.0915;0.190
3.9190;-0.1063;-0.1449;0.0076;0.180
3.9240;-0.0437;-0.1012;-0.0470;0.120
3.9290;-0.0627;-0.0767;-0.1583;0.187
3.9340;-0.0675;-0.0568;-0.1929;0.212
3.9390;-0.0819;-0.0791;-0.2322;0.259
3.9440;-0.0534;-0.1102;-0.2334;0.264
3.9580;-0.0301;-0.1263;-0.2064;0.244
3.9580;-0.0308;-0.1181;-0.1846;0.221
3.9590;-0.0269;-0.1097;-0.1773;0.210
3.9750;0.0339;-0.1485;-0.2225;0.270
3.9760;0.0806;-0.1915;-0.2199;0.303
3.9770;0.1182;-0.1912;-0.0940;0.244
3.9830;0.1086;-0.2100;0.1353;0.272
3.9840;0.0946;-0.2337;0.1825;0.311
3.9900;0.0951;-0.2153;0.2297;0.329
3.9940;0.0336;-0.1787;0.1344;0.226
4.0000;-0.0085;-0.1429;0.0306;0.146
4.0050;-0.0220;-0.0982;-0.0532;0.114
4.0100;0.0262;-0.1156;-0.0888;0.148
4.0170;0.0883;-0.1564;-0.1385;0.227
4.0200;0.0740;-0.1776;-0.1167;0.225
4.0270;0.0694;-0.1602;-0.1380;0.222
4.0340;0.0647;-0.1946;-0.1356;0.246
4.0350;0.0599;-0.1618;-0.1287;0.215
4.0400;0.0407;-0.1289;-0.1600;0.209
4.0450;0.0831;-0.1293;-0.2055;0.257
4.0510;0.0824;-0.1532;-0.2222;0.282
4.0550;0.1009;-0.1484;-0.1865;0.259
4.0600;0.1097;-0.1436;-0.1938;0.265
4.0750;0.1663;-0.1771;-0.1963;0.312
4.0760;0.1752;-0.2107;-0.2792;0.391
4.0990;0.1557;-0.2109;-0.4041;0.482
4.1000;0.1274;-0.1685;-0.4995;0.542
4.1000;0.0474;-0.1500;-0.5418;0.564
4.1010;0.0917;-0.1600;-0.5317;0.563
4.1020;0.0930;-0.1647;-0.3794;0.424
4.1020;0.1078;-0.2259;-0.2429;0.349
4.1060;0.1600;-0.1820;-0.3307;0.410
4.1110;0.1885;-0.1811;-0.3467;0.434
4.1170;0.1698;-0.1704;-0.2439;0.343
4.1210;0.1611;-0.1645;-0.1752;0.289
4.1260;0.1669;-0.2107;-0.1500;0.308
4.1310;0.1491;-0.1997;-0.0583;0.256
4.1360;0.1360;-0.1986;-0.0385;0.244
4.1410;0.0944;-0.1882;-0.1281;0.246
4.1460;0.0860;-0.1687;-0.2594;0.321
4.1590;0.0823;-0.1448;-0.3754;0.411
4.1600;0.0881;-0.1066;-0.4667;0.487
4.1610;0.0513;-0.0685;-0.5573;0.564
4.1710;0.1432;-0.0875;-0.6426;0.664
4.1720;0.1349;-0.0963;-0.6372;0.658
4.1760;0.1226;-0.0911;-0.7226;0.739
4.1830;0.1149;-0.1333;-0.7699;0.790
4.1860;0.1506;-0.1365;-0.8557;0.879
4.1920;0.1965;-0.1290;-0.8510;0.883
4.1970;0.2282;-0.1345;-0.7562;0.801
4.2020;0.2648;-0.1674;-0.6572;0.728
4.2060;0.2399;-0.1373;-0.4967;0.568
4.2120;0.2016;-0.1446;-0.2793;0.374
4.2170;0.2122;-0.1805;0.0047;0.279
4.2220;0.2330;-0.1210;0.2599;0.369
4.2270;0.1680;-0.1340;0.3667;0.425
4.2340;0.1464;-0.0854;0.5264;0.553
4.2370;0.0479;-0.0186;0.7198;0.722
4.2420;0.0443;0.0041;0.7364;0.738
4.2470;0.0588;0.0737;0.6004;0.608
4.2590;0.0680;0.0660;0.3932;0.404
4.2600;0.1338;0.0246;0.1815;0.227
4.2620;0.1608;-0.0068;-0.0300;0.164
4.2740;0.1538;0.0532;-0.1890;0.249
4.2750;0.2321;0.0376;-0.3387;0.412
4.2770;0.2332;0.0229;-0.4695;0.525
4.2830;0.2337;0.0379;-0.6245;0.668
4.2870;0.2480;0.0489;-0.7655;0.806
4.2930;0.2574;0.0513;-0.8875;0.925
4.2980;0.2477;0.0497;-0.9906;1.022
4.3060;0.2815;0.0249;-1.0604;1.097
4.3080;0.3111;0.0151;-0.9391;0.989
4.3150;0.4230;0.0630;-0.8181;0.923
4.3180;0.4256;0.0775;-0.6734;0.800
4.3230;0.4149;0.1207;-0.5000;0.661
4.3280;0.4624;0.2303;-0.4462;0.683
4.3340;0.3958;0.2100;-0.3061;0.543
4.3380;0.3062;0.1507;-0.1514;0.373
4.3430;0.2547;0.2055;-0.0157;0.328
4.3580;0.2316;0.2407;0.0005;0.334
4.3590;0.2272;0.2655;-0.0117;0.350
4.3600;0.2514;0.2993;-0.1193;0.409
4.3730;0.2470;0.2899;-0.1405;0.406
4.3740;0.2615;0.3000;-0.1906;0.441
4.3740;0.2182;0.3158;-0.2076;0.436
4.3780;0.2079;0.3374;-0.3256;0.513
4.3850;0.1729;0.3316;-0.3578;0.518
4.3880;0.1086;0.3178;-0.4194;0.537
4.3930;0.1005;0.2911;-0.3812;0.490
4.4010;0.1292;0.2851;-0.3295;0.454
4.4030;0.1085;0.2900;-0.3645;0.478
4.4090;0.1536;0.2530;-0.3473;0.456
4.4170;0.2121;0.2408;-0.3401;0.468
4.4180;0.2076;0.2104;-0.2377;0.379
4.4240;0.2550;0.1899;-0.1259;0.342
4.4280;0.3158;0.1266;-0.0526;0.344
4.4340;0.3758;0.0871;-0.0462;0.389
4.4390;0.2341;0.1290;-0.1115;0.290
4.4440;0.2927;0.1184;-0.2486;0.402
4.4590;0.3558;0.1223;-0.4285;0.570
4.4590;0.3278;0.0979;-0.4888;0.597
4.4610;0.3188;0.0117;-0.5013;0.594
4.4750;0.3092;-0.0689;-0.6527;0.725
4.4770;0.2893;-0.1581;-0.7659;0.834
4.4770;0.3072;-0.1748;-0.8362;0.908
4.4790;0.2626;-0.1955;-0.9066;0.964
4.4850;0.1175;-0.2298;-0.9102;0.946
4.4890;0.0303;-0.2450;-0.8563;0.891
4.4940;0.0771;-0.2650;-0.6255;0.684
4.5010;0.1043;-0.3380;-0.5285;0.636
4.5040;0.1739;-0.3542;-0.4936;0.632
4.5110;0.1572;-0.3473;-0.5204;0.645
4.5150;0.0835;-0.3747;-0.5946;0.708
4.5200;0.0826;-0.3601;-0.5583;0.669
4.5240;0.0827;-0.3133;-0.5980;0.680
4.5290;0.1558;-0.2820;-0.6419;0.718
4.5340;0.2402;-0.2370;-0.6329;0.717
4.5400;0.2976;-0.2646;-0.7336;0.835
4.5450;0.2994;-0.2733;-0.8292;0.923
4.5580;0.1836;-0.1672;-0.8673;0.902
4.5590;0.1510;-0.0611;-0.9483;0.962
4.5600;0.2783;-0.0551;-1.0964;1.132
4.5730;0.2833;-0.1009;-1.0915;1.132
4.5740;0.1746;-0.1265;-0.9100;0.935
4.5740;0.0182;-0.1656;-0.6811;0.701
4.5800;-0.1630;-0.1992;-0.5437;0.602
4.5860;-0.1980;-0.1985;-0.4257;0.510
4.5900;-0.1645;-0.2110;-0.3849;0.469
4.5950;-0.2064;-0.1888;-0.4640;0.542
4.6020;-0.2472;-0.1889;-0.6201;0.694
4.6050;-0.3920;-0.2205;-0.7813;0.902
4.6100;-0.5022;-0.1491;-0.8763;1.021
4.6170;-0.6011;-0.1515;-0.9768;1.157
4.6210;-0.5485;-0.2469;-1.0730;1.230
4.6250;-0.4009;-0.3826;-1.0408;1.179
4.6300;-0.1955;-0.5779;-1.0091;1.179
4.6360;-0.1610;-0.7137;-0.7771;1.067
4.6410;0.0434;-0.7534;-0.5499;0.934
4.6450;0.3653;-0.8268;-0.4376;1.004
4.6590;0.4668;-0.8441;-0.5831;1.127
4.6600;0.4977;-0.8573;-0.7615;1.250
4.6620;0.4777;-0.7944;-0.7386;1.185
4.6750;0.5783;-0.7076;-0.7300;1.170
4.6760;0.4437;-0.7162;-0.7979;1.160
4.6760;0.2552;-0.6756;-0.5695;0.920
4.6810;0.1737;-0.6149;-0.1166;0.650
4.6860;0.0439;-0.5049;0.4934;0.707
4.6920;-0.5295;-0.4655;1.4372;1.601
4.6960;-0.9472;-0.3248;2.1647;2.385
4.7020;-0.9398;-0.1797;2.4277;2.609
4.7060;-0.7278;0.0319;2.4850;2.590
4.7110;-0.4331;0.2094;2.1457;2.199
4.7180;-0.0658;0.2716;1.7163;1.739
4.7210;0.1441;0.4007;1.3356;1.402
4.7260;0.3108;0.4722;0.9364;1.094
4.7310;0.2311;0.5774;0.5234;0.813
4.7360;0.0172;0.6498;0.1301;0.663
4.7410;-0.0476;0.7420;0.0240;0.744
4.7460;-0.0978;0.7975;0.2191;0.833
4.7600;-0.1929;0.7247;0.4236;0.861
4.7610;-0.2293;0.7153;0.8239;1.115
4.7620;-0.1282;0.9022;1.3244;1.608
4.7780;-0.3936;0.7975;1.4230;1.678
4.7780;-0.7583;0.4403;1.2394;1.518
4.7790;-1.0943;0.0856;1.2092;1.633
4.7860;-1.3876;-0.2768;1.0358;1.754
4.7880;-1.4939;-0.5026;0.9247;1.827
4.7920;-1.2991;-0.4013;1.1058;1.753
4.7970;-0.9854;0.0165;1.5644;1.849
4.8020;-1.0049;0.5211;1.9843;2.284
4.8070;-0.9774;1.0736;2.5139;2.903
4.8120;-0.9986;1.4244;3.1819;3.626
4.8190;-1.0950;1.4721;3.6150;4.054
4.8220;-0.8562;1.3404;3.7131;4.039
4.8270;-0.3590;1.1380;3.7112;3.898
4.8320;0.2585;0.9651;3.6668;3.800
4.8370;1.1640;0.8507;3.7615;4.028
4.8420;2.5261;0.8177;3.8186;4.651
4.8480;3.2055;0.8072;3.9864;5.179
4.8590;2.8906;0.9230;4.5184;5.443
4.8610;2.6344;0.9965;4.5488;5.350
4.8630;2.4246;1.0605;4.4128;5.145
4.8800;2.0096;1.1294;3.6515;4.318
4.8820;1.6050;1.1330;1.8831;2.721
4.8830;1.3461;1.0736;1.0406;2.012
4.8860;0.9613;1.0195;0.9747;1.707
4.8880;0.4802;0.8614;0.6131;1.161
4.8930;0.2367;0.8011;1.0994;1.381
4.8980;0.1798;0.8904;1.8874;2.095
4.9030;0.0421;0.9418;2.0682;2.273
4.9080;-0.1943;0.9267;1.7429;1.983
4.9130;-0.4063;0.8704;1.3326;1.643
4.9190;-0.6363;0.8733;1.2487;1.651
4.9230;-0.8238;0.9551;1.2898;1.804
4.9290;-0.9515;1.0539;1.1064;1.800
4.9350;-1.0058;1.1072;0.9713;1.784
4.9380;-1.0249;1.0768;0.8174;1.697
4.9430;-1.0036;1.0880;0.5394;1.575
4.9490;-0.8974;1.0977;0.2858;1.446
4.9600;-0.7485;1.0777;0.1092;1.317
4.9610;-0.6330;0.9902;-0.0432;1.176
4.9640;-0.5410;0.9508;-0.1380;1.103
4.9770;-0.4622;0.8791;-0.1754;1.009
4.9790;-0.3391;0.7994;-0.1747;0.886
4.9790;-0.2195;0.6888;-0.3418;0.800
4.9860;-0.1413;0.6103;-0.4472;0.770
4.9890;-0.0798;0.4513;-0.4722;0.658
4.9930;-0.0874;0.4372;-0.5987;0.747
5.0000;-0.1682;0.4876;-0.6549;0.834
5.0040;-0.3077;0.5353;-0.4734;0.778
5.0090;-0.4491;0.5465;-0.3510;0.790
5.0140;-0.5962;0.5637;-0.4310;0.927
5.0190;-0.6901;0.5909;-0.5311;1.052
5.0240;-0.7156;0.6413;-0.5792;1.122
5.0290;-0.6187;0.6232;-0.6183;1.074
5.0360;-0.4756;0.5696;-0.6147;0.964
5.0390;-0.3863;0.5131;-0.5299;0.833
5.0440;-0.3320;0.5342;-0.2636;0.682
5.0590;-0.2227;0.5888;0.0839;0.635
5.0600;-0.2075;0.6665;0.1825;0.721
5.0610;-0.3006;0.7328;0.2336;0.826
5.0670;-0.3343;0.8498;0.2039;0.936
5.0770;-0.4083;0.8970;0.0363;0.986
5.0780;-0.4497;0.8791;-0.1398;0.997
5.0800;-0.4769;0.8825;0.0294;1.004
5.0850;-0.4238;0.9211;0.3429;1.070
5.0890;-0.3587;0.9272;0.3126;1.042
5.0940;-0.4783;0.9298;0.2164;1.068
5.1020;-0.7162;0.9240;0.2935;1.205
5.1040;-0.9443;0.8714;0.3522;1.332
5.1090;-1.0969;0.8245;0.2588;1.396
5.1140;-1.2510;0.7264;-0.0010;1.447
5.1200;-1.3629;0.6297;-0.2931;1.530
5.1250;-1.3321;0.5257;-0.3975;1.486
5.1300;-1.2405;0.4150;-0.5156;1.406
5.1360;-1.0979;0.3125;-0.7000;1.339
5.1400;-1.0438;0.2097;-0.7023;1.275
5.1450;-1.0167;0.1649;-0.6092;1.197
5.1600;-1.0225;0.1544;-0.5547;1.173
5.1610;-1.0042;0.1834;-0.6348;1.202
5.1630;-0.9565;0.1277;-0.9162;1.331
5.1680;-0.9835;0.0637;-1.2693;1.607
5.1850;-1.0452;-0.0316;-1.4887;1.819
5.1860;-1.0258;-0.1153;-1.6604;1.955
5.1880;-0.9337;-0.1289;-1.7752;2.010
5.1880;-0.7785;-0.0869;-1.5941;1.776
5.1910;-0.7664;0.0113;-1.4045;1.600
5.1950;-0.7927;0.0939;-1.4124;1.622
5.2020;-0.7847;0.1515;-1.4978;1.698
5.2060;-0.7939;0.1605;-1.6702;1.856
5.2110;-0.7902;0.2218;-1.8723;2.044
5.2160;-0.8010;0.2301;-1.8695;2.047
5.2210;-0.8645;0.2472;-1.7480;1.966
5.2260;-0.8374;0.2635;-1.6896;1.904
5.2310;-0.7678;0.2691;-1.6848;1.871
5.2370;-0.7614;0.2970;-1.7045;1.890
5.2410;-0.6934;0.3184;-1.7725;1.930
5.2460;-0.6406;0.3427;-1.7165;1.864
5.2600;-0.6325;0.3843;-1.6228;1.784
5.2610;-0.6374;0.4661;-1.4817;1.679
5.2630;-0.6326;0.5116;-1.3267;1.556
5.2830;-0.6718;0.5680;-1.2106;1.496
5.2840;-0.6648;0.6587;-1.0183;1.383
5.2850;-0.6700;0.7539;-0.6828;1.218
5.2850;-0.6972;0.8336;-0.4050;1.160
5.2870;-0.6892;0.8868;-0.2992;1.162
5.2910;-0.6695;0.8120;-0.1305;1.060
5.2960;-0.5757;0.7998;0.1393;0.995
5.3030;-0.4990;0.7630;0.3479;0.976
5.3060;-0.4637;0.7102;0.4429;0.957
5.3110;-0.4693;0.7222;0.4820;0.987
5.3160;-0.5962;0.7359;0.3698;1.017
5.3220;-0.8008;0.7564;0.2215;1.124
5.3260;-1.0444;0.6976;-0.1160;1.261
5.3320;-1.1397;0.6895;-0.4080;1.393
5.3370;-1.1824;0.6376;-0.6933;1.512
5.3420;-1.1820;0.6100;-0.9385;1.628
5.3470;-1.1726;0.5993;-1.0774;1.701
5.3600;-1.2316;0.6020;-1.3209;1.904
5.3610;-1.2107;0.6054;-1.6313;2.120
5.3630;-1.1957;0.5532;-1.9752;2.374
5.3770;-1.1956;0.5762;-2.1857;2.557
5.3780;-1.1811;0.5985;-2.3158;2.668
5.3790;-1.1379;0.6690;-2.3181;2.668
5.3820;-1.0568;0.7352;-2.2216;2.568
5.3880;-1.0335;0.8404;-1.9932;2.397
5.3920;-1.0060;0.8360;-1.8480;2.264
5.3970;-0.8733;0.8938;-1.7095;2.117
5.4040;-0.7592;0.9508;-1.4910;1.924
5.4070;-0.6400;0.8867;-1.2164;1.636
5.4120;-0.5213;0.8687;-0.8333;1.312
5.4200;-0.4233;0.8628;-0.4229;1.050
5.4220;-0.3519;0.8681;0.0818;0.940
5.4280;-0.3454;0.8739;0.5040;1.066
5.4360;-0.4083;0.8600;0.6913;1.177
5.4380;-0.5396;0.8351;0.9695;1.389
5.4430;-0.6620;0.7837;1.2912;1.649
5.4480;-0.7747;0.6717;1.4127;1.746
5.4550;-0.8817;0.6372;1.5164;1.866
5.4580;-1.0775;0.6557;1.5259;1.980
5.4630;-1.2369;0.7029;1.5039;2.070
5.4780;-1.3498;0.7644;1.4169;2.101
5.4790;-1.3441;0.8448;1.1696;1.972
5.4810;-1.2864;0.8253;0.7380;1.697
5.4970;-1.0763;0.7312;0.3994;1.361
